gan_type,train_size,epochs,building_type,avg_r2,median_r2,25th_percent_r2,75th_percent_r2,iqr_r2
acgan,30,50,building_type_7,0.5984004959971336,0.5463204402868084,0.410177402827858,0.6361284255830248,-1.5572274576417264
acgan,30,50,building_type_12,0.5601388906632065,0.5209351875119549,0.3291998375062155,0.5984352937553907,-7.977916369138107
acgan,30,50,building_type_14,0.7792573070388732,0.7599600496239738,0.6616748906895396,0.7747664821356697,0.1022422138695791
acgan,30,50,building_type_15,0.6384629298697826,0.627582281467467,0.4011725775847872,0.7262922298434948,-0.028585807308496802
acgan,30,50,building_type_all,0.6754884031807067,0.5518912667703363,0.37115571101101397,0.493409828122892,0.5776857622690659
acgan,30,100,building_type_7,0.5289477753720626,0.496307147305049,0.5068975247760333,0.4942082346215163,-0.31532321618490755
acgan,30,100,building_type_12,0.5591755490747854,0.5319264526656844,0.5503775889421898,0.5309788454272006,-0.5836238908120746
acgan,30,100,building_type_14,0.8036656069415311,0.7991090465874309,0.7097661831506757,0.8063793026868882,0.205382925088757
acgan,30,100,building_type_15,0.819496318883573,0.8031847173129731,0.7128223969796904,0.8212740056609558,0.18385057418187123
acgan,30,100,building_type_all,0.7956532311186568,0.5268380238345878,0.5387402973820474,0.6472594072231623,0.7218544582811388
acgan,30,150,building_type_7,0.8132816947056764,0.8124272946511673,0.7089463321739942,0.8439027201140081,-0.8430315546411298
acgan,30,150,building_type_12,0.7577345154384767,0.761485330434799,0.7167749322764377,0.7666437186647502,-0.9969609049068293
acgan,30,150,building_type_14,0.760865806695498,0.7345374600025073,0.6341995874059666,0.7465080158800863,-0.06013719232302961
acgan,30,150,building_type_15,0.7036348271152668,0.6731973367516184,0.5762968554606198,0.7003107450065598,-0.04356376414475194
acgan,30,150,building_type_all,0.7803309324346248,0.7829783639213271,0.7354434218638776,0.5316665015830816,0.6060552178625238
acgan,30,200,building_type_7,0.7363882470683403,0.7266434592458879,0.7298324831420677,0.6990988921236333,-0.4343639661505405
