gan_type,train_size,epochs,building_type,avg_r2,median_r2,25th_percent_r2,75th_percent_r2,iqr_r2
cgan,100,50,building_type_7,0.9162907830688231,0.8910689129316374,0.8799871170254688,0.8760597328788315,-1.055283564773267
cgan,100,50,building_type_9,0.8763363961304508,0.8860746206394936,0.9135959184787426,0.7359594048577229,-0.9271229150247382
cgan,100,50,building_type_12,0.9290879960196963,0.9063981398971684,0.8808109389102386,0.8913174948634625,-4.3648413234964485
cgan,100,50,building_type_14,0.7586792412476708,0.7853607852853073,0.8502735912256497,0.6310683813989442,-0.3063294988872436
cgan,100,50,building_type_15,0.7947186223664049,0.7533326343751738,0.5214996991245098,0.845428888861516,-0.3689009848071867
cgan,100,50,building_type_all,0.9281325074428259,0.908385081012275,0.9051705164426717,0.8782784653929269,0.8789263785388695
cgan,100,100,building_type_7,0.9403671689290398,0.9402977715971714,0.9211594754746513,0.8986392055841788,-1.0052998996733682
cgan,100,100,building_type_9,0.8330039804851286,0.8268184532650567,0.7786181007988129,0.8219283200154828,0.051993434978844566
cgan,100,100,building_type_12,0.9400684547062627,0.9407435631978553,0.9248955325577696,0.9251375960870972,-1.1750262973942465
cgan,100,100,building_type_14,0.8763690163281825,0.8823736687868301,0.8188014787961382,0.8593743704850156,0.19770402086317407
cgan,100,100,building_type_15,0.7876039419721577,0.7935690551829343,0.7391325462894811,0.7629280435650106,0.13637507520704006
cgan,100,100,building_type_all,0.8888471891210845,0.9284070642771152,0.9254531943290898,0.8341679411794907,0.8494401433150852
cgan,100,150,building_type_7,0.9761727258142188,0.974368894595353,0.9704312023575646,0.9618678846856744,0.34969541350994926
cgan,100,150,building_type_9,0.9506599375341845,0.9405269477629716,0.9396471998186424,0.9396518415822217,0.7383824401545767
cgan,100,150,building_type_12,0.9732612346870877,0.9730272287403502,0.9701437756412905,0.9678202444505087,0.34939059272066175
cgan,100,150,building_type_14,0.9116095182564827,0.8961922661478865,0.8273459833201395,0.9214535534118867,0.5599072040847708
cgan,100,150,building_type_15,0.9533866461618206,0.9418402223034568,0.9167720580758815,0.9449018810763776,0.6649672110285254
cgan,100,150,building_type_all,0.9662382282484738,0.9688215445054196,0.9675545186234057,0.8627192825841388,0.8742897687390696
cgan,100,200,building_type_7,0.9822693288926408,0.9774507703778157,0.9903822082873757,0.9497751415655021,0.07591177276915317
cgan,100,200,building_type_9,0.9672481054093577,0.9595897590601423,0.9640972500884725,0.9436707279076536,0.7064999058772843
cgan,100,200,building_type_12,0.9871700991607949,0.9841590879733295,0.9895259272345384,0.9740742037120619,0.05690572656324566
cgan,100,200,building_type_14,0.9301293915338262,0.933967160768138,0.916990834609194,0.930530647767633,0.7587957665226224
cgan,100,200,building_type_15,0.9754584880840571,0.9768793319730561,0.9755608379828197,0.9645020384151977,0.8193625403209477
cgan,100,200,building_type_all,0.9720591675640998,0.9795453827387277,0.9846760299372097,0.9238135645889145,0.932635045740192
cgan,100,250,building_type_7,0.9942243444192566,0.9900891123933401,0.9911166604033663,0.9816087161767103,0.466465393236161
cgan,100,250,building_type_9,0.9906968137941679,0.9880188960221696,0.9884107618412468,0.9798462239989839,0.8580633264341083
cgan,100,250,building_type_12,0.9933482932915705,0.9938378063492165,0.9883702075545834,0.9884595858278244,0.35284062247173
cgan,100,250,building_type_14,0.9727597871403205,0.9723057364524913,0.9650911651577497,0.9545258591940028,0.6884517811703855
cgan,100,250,building_type_15,0.9703762326105609,0.9586925904052738,0.9446992609130417,0.9737919837871906,0.8288443723024781
cgan,100,250,building_type_all,0.988895745231553,0.9910406147196892,0.9859864078288628,0.9813008847569292,0.9841589349267973
cgan,100,300,building_type_7,0.9858946596222423,0.9820589469691532,0.9939690163848311,0.9680802798471122,0.5658918474255021
cgan,100,300,building_type_9,0.9873349236098641,0.9831282479263381,0.9907244348656172,0.9730927052234117,0.8705180758539368
cgan,100,300,building_type_12,0.99049487561679,0.9894383805046578,0.9937043113325001,0.9801058210911895,0.3742103227345024
cgan,100,300,building_type_14,0.9500793369507875,0.9525133566343552,0.950555157971431,0.9361634476850387,0.7513914338394941
cgan,100,300,building_type_15,0.9741320798302949,0.9776471019782904,0.9804434082554057,0.9683108100839488,0.8994041973226945
cgan,100,300,building_type_all,0.9722406683584854,0.984173980590105,0.9914361935390869,0.9721030655303826,0.9766613220514886
cgan,100,350,building_type_7,0.9953457870556651,0.9904675510811811,0.9961216807472756,0.9839224603463295,0.6306019987580631
cgan,100,350,building_type_9,0.9967949113785927,0.9902811522409976,0.9916111231849544,0.9932660986054684,0.9207297690648625
cgan,100,350,building_type_12,0.995805822213709,0.9972570522401878,0.9948562202843237,0.9929590001741172,0.7137667359536372
cgan,100,350,building_type_14,0.9543040119281884,0.943419551688277,0.953936388239267,0.9466819211363985,0.834522649902745
cgan,100,350,building_type_15,0.9923534114558084,0.9900350966210391,0.989360747516719,0.9900984812764843,0.9458775223924427
cgan,100,350,building_type_all,0.993477357256,0.99501599812908,0.9959446055816763,0.9722015284999401,0.9738985815261179
cgan,100,400,building_type_7,0.9972227723666857,0.9956463196861545,0.9968959794364579,0.990914535037016,0.7678951111568352
cgan,100,400,building_type_9,0.9963889174930395,0.9915629529829094,0.9939007410581553,0.9917853129574112,0.9366613987511228
cgan,100,400,building_type_12,0.9949739935909628,0.9973245270091363,0.9946535825726932,0.992537500636074,0.8325561577120348
cgan,100,400,building_type_14,0.9600286784066605,0.9500618615644221,0.9633157827945917,0.9487772604593995,0.829794725757675
cgan,100,400,building_type_15,0.993944322405182,0.9928612242314727,0.9924545175362847,0.9918482017906654,0.9554906246698568
cgan,100,400,building_type_all,0.9946343066692627,0.9954298889342529,0.9959587763191973,0.9817431751992435,0.9823643700188317
cgan,100,450,building_type_7,0.9967641028406566,0.9964076930033109,0.9932429988145136,0.9935423139607032,0.7941310691006964
cgan,100,450,building_type_9,0.997472856495229,0.993100817916659,0.9949200135715006,0.9938734183814915,0.9422166156921474
cgan,100,450,building_type_12,0.9909762265520148,0.9938445987632597,0.9901968294736093,0.9872039480532957,0.7822269245607485
cgan,100,450,building_type_14,0.9620364698931653,0.9514659171104807,0.9657475385392359,0.9497231070005714,0.8122927803341025
cgan,100,450,building_type_15,0.9940001512878719,0.9923812430706362,0.9923632552114532,0.9915468404251482,0.9489155196197542
cgan,100,450,building_type_all,0.995548337176165,0.9907167038392769,0.9921427587213631,0.9840227200388246,0.9845112727058014
