gan_type,train_size,epochs,building_type,avg_r2,median_r2,25th_percent_r2,75th_percent_r2,iqr_r2
sgan,100,50,building_type_7,0.834589599953693,0.8370314097481604,0.7424190660725798,0.8763065054885738,-0.5500491694101017
sgan,100,50,building_type_12,0.921635541520459,0.9176878074156954,0.9219934584051562,0.9051295788516511,-0.18378920324689085
sgan,100,50,building_type_14,0.8971018868643543,0.8901529292456083,0.8556138371989146,0.8439229483248941,0.040700234675313585
sgan,100,50,building_type_15,0.8805709419567057,0.8728029218605523,0.7544387419189765,0.8666062166727182,-0.12201433946269402
sgan,100,50,building_type_all,0.9100065707836088,0.9149675134431673,0.9225857029217558,0.7967201492760119,0.8356264946700206
sgan,100,100,building_type_7,0.9491355510818469,0.9801566632965001,0.9374617455613881,0.977008362344002,0.5765721395621979
sgan,100,100,building_type_12,0.9863913924495537,0.9860361140794525,0.9868927827345064,0.9745381471930641,-0.07812642830347327
sgan,100,100,building_type_14,0.9341245236068598,0.957729586510374,0.8742783427217659,0.9289962879595857,0.30604334945428635
sgan,100,100,building_type_15,0.9354768508429893,0.9328097897970267,0.8072072060672923,0.932008232632416,-0.001330930595987656
sgan,100,100,building_type_all,0.9694429040382565,0.9812549502332989,0.9872404458218055,0.6187841971266925,0.65620688249893
sgan,100,150,building_type_7,0.8953911127267723,0.936759210724053,0.8622965376112667,0.9385826673392311,0.3447385335070804
sgan,100,150,building_type_12,0.993262077790788,0.9925442699102918,0.9826800537235565,0.9898392529182857,0.1042300025195636
sgan,100,150,building_type_14,0.9159432955365977,0.9464931443811285,0.8976666574576946,0.8923396296038877,0.32165469369174804
sgan,100,150,building_type_15,0.9260591970487668,0.9408263049292434,0.8492978192340489,0.9188297097004726,0.19621752272074444
sgan,100,150,building_type_all,0.9712383689555832,0.9915238252287011,0.982262796567791,0.6461361013290745,0.6863058475804762
sgan,100,200,building_type_7,0.9382294011908041,0.9422738012505317,0.9165711790511455,0.9588221095125,0.642180639542494
sgan,100,200,building_type_12,0.9940850447576803,0.9942281759420165,0.9871757564950495,0.9947458102329064,0.653605269226714
sgan,100,200,building_type_14,0.9204317701591855,0.9505010612555933,0.9063606040825025,0.9175591174861665,0.4276342938852188
sgan,100,200,building_type_15,0.8963099286702013,0.9287723665102943,0.8459876989122747,0.8589036897528814,0.1307034400050796
sgan,100,200,building_type_all,0.9448826112464593,0.9939172693297544,0.9862344246712234,0.7425891775510436,0.7702734017930799
sgan,100,250,building_type_7,0.9113092079467227,0.9418617572148745,0.9072640406530676,0.9485242842662545,0.7867947456694231
sgan,100,250,building_type_12,0.974700415323293,0.972609267497675,0.9848067243986668,0.9644533590544773,0.584761430756128
sgan,100,250,building_type_14,0.8754696615344317,0.8999614466085109,0.8434357884684773,0.8875465827821454,0.567937060681907
sgan,100,250,building_type_15,0.8659035202952338,0.893989641329858,0.7891880334985087,0.8903957282483076,0.4590161133995462
sgan,100,250,building_type_all,0.9109058820743413,0.9694529912542305,0.9822061570689063,0.6745287186071571,0.7200402334667044
sgan,100,300,building_type_7,0.9375882979030936,0.9545222793505399,0.9074203121956604,0.9705555948884002,0.5146051812199133
sgan,100,300,building_type_12,0.9869897768712426,0.984341095202511,0.9932939163072224,0.9744817052004013,0.32045522709131224
sgan,100,300,building_type_14,0.8734139777916601,0.9018294495271841,0.838436439537577,0.888730700819054,0.5643449660549331
sgan,100,300,building_type_15,0.9052889190386108,0.9302263011004062,0.8452528558920009,0.9311700441609695,0.5425907453041692
sgan,100,300,building_type_all,0.9422123184372037,0.9806093062350812,0.9912009514835098,0.6529450265372523,0.7016968954923224
sgan,100,350,building_type_7,0.9643788634851131,0.979289408256837,0.9657153058275553,0.9837227637371241,0.8597353995873585
sgan,100,350,building_type_12,0.9885640734317689,0.9884940200786811,0.973262068971223,0.9939918820904622,0.46647126249528614
sgan,100,350,building_type_14,0.8707619279886867,0.9003632744871605,0.8538159835408922,0.880518894106987,0.5424731556423719
sgan,100,350,building_type_15,0.897171829473798,0.923135377421205,0.8292095245539282,0.9211037468719883,0.43734033455228627
sgan,100,350,building_type_all,0.9415716757219401,0.9901414141020737,0.9725111801393126,0.7001911552541854,0.7287291778938498
sgan,100,400,building_type_7,0.9467430191212053,0.9667045286745339,0.9524301149116912,0.9710842892562513,0.884659589126508
sgan,100,400,building_type_12,0.992667609987603,0.9870072964710516,0.9927745745716231,0.986729419623251,0.5830564714001226
sgan,100,400,building_type_14,0.8622202138681461,0.8782900449453139,0.8447942555538885,0.8657255850705581,0.6392945267732077
sgan,100,400,building_type_15,0.8513924838664225,0.8718617259520046,0.7720215480872896,0.8931494874387162,0.5205378757352939
sgan,100,400,building_type_all,0.8903170911824616,0.9863645567387254,0.9909259237483065,0.7061648823940567,0.748282541834614
sgan,100,450,building_type_7,0.9190742797674598,0.9442934185155502,0.9476262927031915,0.9366590458493689,0.8863819761611162
sgan,100,450,building_type_12,0.9605521976165661,0.9434276508953896,0.9842315287089,0.9198226678510729,-0.494636115050624
sgan,100,450,building_type_14,0.7686859106654317,0.7957075747393684,0.7558407381902392,0.7781588430809618,0.6164095068482346
sgan,100,450,building_type_15,0.7876211984188743,0.8065295250326332,0.7397194175053299,0.8181585636308626,0.5330169348423718
sgan,100,450,building_type_all,0.7939427110364923,0.9289416634276587,0.9773084270762759,0.5707711483944766,0.6412646050564355
sgan,100,500,building_type_7,0.9666051272785748,0.9711295534233363,0.9866721988572483,0.9777883455529465,0.8731304202373735
sgan,100,500,building_type_12,0.9863894477646832,0.9890900218217402,0.9624877517114899,0.9960651807097691,0.33279377390600684
sgan,100,500,building_type_14,0.8225970660589526,0.8398016615404029,0.7980680910705107,0.8326542151207244,0.6270690673788822
sgan,100,500,building_type_15,0.8456539387090941,0.8558614270652618,0.7847153389262232,0.8835896325485213,0.583960184876071
sgan,100,500,building_type_all,0.8953237573888724,0.9926576157276695,0.969328104973191,0.6104234800801395,0.6418272172609618
sgan,100,550,building_type_7,0.9296145160318237,0.9557469045887744,0.9573511359358532,0.9568151003229503,0.9339912496614893
sgan,100,550,building_type_12,0.9943091636582589,0.984107723974741,0.9918366961131928,0.9857033565307229,0.15959184746527255
sgan,100,550,building_type_14,0.7657199977023854,0.7804195772007391,0.7259691263145696,0.781640413746295,0.6008428794066336
sgan,100,550,building_type_15,0.8079474215720441,0.8106587019326438,0.7505392340714706,0.8441367969383046,0.6119462390972433
sgan,100,550,building_type_all,0.8374414525693268,0.9821290674378536,0.9908299072815622,0.5345452833742923,0.5918225616951034
sgan,100,600,building_type_7,0.9621487650679944,0.9627327078400466,0.9751251251781612,0.9825104461449538,0.8581870346943693
sgan,100,600,building_type_12,0.9341323138715889,0.943557308730685,0.9157856603038306,0.9441798775988205,0.9213834418048892
sgan,100,600,building_type_14,0.8192987622839649,0.8304956438876178,0.7819938256055757,0.8362736038382257,0.5432680451074934
sgan,100,600,building_type_15,0.8651108033343945,0.8755504806293488,0.7990023203504875,0.896492983818035,0.5246978996662269
sgan,100,600,building_type_all,0.9207306712827567,0.9406899132035537,0.9196698949168557,0.5990244962717379,0.6280362844765914
sgan,100,650,building_type_7,0.9909328871378703,0.9831405337398504,0.983001324834888,0.9918710790957085,0.9424258937811539
sgan,100,650,building_type_12,0.8769977231028876,0.892411317845312,0.8297324421077272,0.9087575365006383,0.650842151995703
sgan,100,650,building_type_14,0.7887340793483892,0.809051445694454,0.7545659809225596,0.8058138941437369,0.41292736200144864
sgan,100,650,building_type_15,0.859771313642114,0.8816601409693376,0.8087365076183148,0.8596690950854874,0.3520637202749176
sgan,100,650,building_type_all,0.8790914650541772,0.887811601384693,0.8378280005373595,0.5773945713427038,0.6077236320636299
sgan,100,700,building_type_7,0.938352263925493,0.9551961635690344,0.9573119707876134,0.9332180147667579,0.8350081648846185
sgan,100,700,building_type_12,0.9813172366689521,0.9630550041364994,0.9872216131852595,0.9719898789624976,0.292769456746901
sgan,100,700,building_type_14,0.6058839945574533,0.6345635779975469,0.5966706033991498,0.588490103297817,0.05159539483119158
sgan,100,700,building_type_15,0.7325502235302643,0.750261944733678,0.6929564004764039,0.71541176368829,0.07912644839483074
sgan,100,700,building_type_all,0.745960523268166,0.9768844492267692,0.9790781669560533,0.40781156966887777,0.5062880432150219
sgan,100,750,building_type_7,0.9931307456208796,0.9776461806063544,0.9945608763109091,0.9887643553252757,0.7588053874668639
sgan,100,750,building_type_12,0.9982484738683505,0.9941983850210031,0.989873142727498,0.9960462639657034,0.3650689709313528
sgan,100,750,building_type_14,0.5712357283455984,0.6172308438150955,0.631858528677109,0.4910090695231387,-0.28262406202756485
sgan,100,750,building_type_15,0.6507145017303876,0.6747321867458045,0.6601687268552319,0.5816186913503323,-0.1498118304760967
sgan,100,750,building_type_all,0.32275099768209814,0.992914517657387,0.9878378292667577,-0.8100393506062828,-0.572451757923079
sgan,100,800,building_type_7,0.9477361381684787,0.9600533969968797,0.9615789921375312,0.9145309354393352,0.7106527175787312
sgan,100,800,building_type_12,0.9848945153419809,0.985099330195249,0.9913756860227406,0.9719895810767818,0.28665438068380966
sgan,100,800,building_type_14,0.238420243736446,0.234528817259556,0.18034423143289557,0.17284996456412394,-0.884918917292713
sgan,100,800,building_type_15,0.5090537540739706,0.5031088548543193,0.48256282527699923,0.44914119384495577,-0.2970022995627084
sgan,100,800,building_type_all,-1.0384025265160415,0.9639630281627607,0.977928195823445,-0.8842588323353602,-0.5924221839870045
sgan,100,850,building_type_7,0.9879687568531837,0.9697719104386648,0.9958598832448414,0.9697577969125992,0.6618817925835898
sgan,100,850,building_type_12,0.9992575878775899,0.988701884365717,0.990155009066359,0.9960955608366537,0.17538080049569071
sgan,100,850,building_type_all,-0.8954178863943796,0.9800701821684205,0.987528843813754,-0.84228637506057,-0.5945684408365988
sgan,100,900,building_type_7,0.8902914776552625,0.9201539783188261,0.918231698962795,0.8379404452165184,0.5779430312735376
sgan,100,900,building_type_12,0.9703690401505504,0.9583945162972464,0.9858899236457347,0.9525035008079236,0.1331430192784846
sgan,100,900,building_type_all,-1.1632901588037892,0.9364052641019386,0.969557389400197,-0.9059149126557868,-0.601301114158969
sgan,100,950,building_type_7,0.9868033774708417,0.9814060337412963,0.9893911197496773,0.9674884272428397,0.7225785714633731
sgan,100,950,building_type_12,0.9958833454467872,0.9725657624512599,0.9922340632012151,0.9886458960703323,-0.01749999231881816
sgan,100,950,building_type_all,-0.955028370891172,0.9561568669149687,0.9890380207744662,-0.8636099907173027,-0.6109880713270539
sgan,100,1000,building_type_7,0.9345973184100462,0.9466599019732408,0.9558802594618064,0.8888488823619677,0.5166714782472821
sgan,100,1000,building_type_12,0.9691559669571119,0.9417930725711722,0.9847873061695518,0.9549876584790681,0.2315954469308067
sgan,100,1000,building_type_all,-1.0996609426017816,0.9175393565515325,0.9689136521290281,-0.9028259239028247,-0.5980002531279496
sgan,100,1050,building_type_7,0.9247390439244556,0.9483148884643006,0.9344807218133414,0.8854941783356977,0.6226638017212134
sgan,100,1050,building_type_12,0.961253512607826,0.9380922853781383,0.9796726465485943,0.9401982737923359,-0.0774165933342621
sgan,100,1050,building_type_all,-1.1591564519920174,0.9221009020960065,0.9617227449793473,-0.9292454575237297,-0.6123353174655379
sgan,100,1100,building_type_7,0.951576452785557,0.958669272984503,0.9664257715835408,0.9213740300573149,0.730324279572091
sgan,100,1100,building_type_12,0.9991732550982747,0.9917725242879186,0.9936611237221546,0.9961579110279066,0.3879014214089659
sgan,100,1100,building_type_all,-0.9858566535477988,0.9813195255562603,0.9905020892244425,-0.8611561061784381,-0.6161575065949914
sgan,100,1150,building_type_7,0.8523595091395135,0.7427474813271138,0.8424246326606994,0.9117405661396449,0.6782463165978091
sgan,100,1150,building_type_12,0.816349765568799,0.8478100218405064,0.7338609490053838,0.8603877106007743,0.28981904676698866
sgan,100,1150,building_type_all,-0.4386444435634753,0.8930740431664751,0.7621989550119148,-0.706034564181506,-0.5988788453650356
sgan,100,1200,building_type_7,0.9965291360660966,0.9656994760194512,0.9961739568451707,0.9913052347103751,0.6509374426447069
sgan,100,1200,building_type_12,0.9867580584792438,0.987145947889477,0.9612702000157564,0.9953686740117491,0.24537301593242888
sgan,100,1200,building_type_all,-0.7947681049359141,0.9912196413343412,0.968324538434267,-0.8163916285874213,-0.6139959791091614
sgan,100,1250,building_type_7,0.9817797031894083,0.9292609550658923,0.9856459111612331,0.988939549074226,0.7271235729705
sgan,100,1250,building_type_12,0.9577109639991452,0.9653327705077478,0.9203247573406867,0.9716052165044003,0.31851892479461574
sgan,100,1250,building_type_all,-0.7034463119209307,0.9749912251042613,0.9310116059509296,-0.7935540114273552,-0.6038170720322462
sgan,100,1300,building_type_7,0.8602054063537543,0.9090817290144423,0.861466634873735,0.8338736161759412,0.7324839879563332
sgan,100,1300,building_type_12,0.9250094703270607,0.9335884054148151,0.946097833038173,0.9051114829289432,0.46910903050925656
sgan,100,1300,building_type_all,-1.304785598173662,0.8941524443570493,0.9206813128291566,-0.9624337341616442,-0.6109732579018077
sgan,100,1350,building_type_7,0.981818791270356,0.9795478154826959,0.9885054252241817,0.9581948087754978,0.6576057905492645
sgan,100,1350,building_type_12,0.9960649794875758,0.9811424763130421,0.9965966301630351,0.9872678985615378,0.2275744287206869
sgan,100,1350,building_type_all,-0.9676212047205899,0.9680208201234524,0.9910433529116277,-0.8675132913828545,-0.611280080275082
sgan,100,1400,building_type_7,0.9505665202895274,0.9667802961157159,0.9561809668910667,0.9270718753724565,0.7587387170355537
sgan,100,1400,building_type_12,0.9866952241662699,0.9707865240345104,0.9966891809685269,0.974326368665321,0.3903781316727819
sgan,100,1400,building_type_all,-1.0834365675451596,0.9525304917372902,0.9852399034556195,-0.9027330984276494,-0.619322241700976
sgan,100,1450,building_type_7,0.9709628370860424,0.9697475570790866,0.9761228136233365,0.9489716039693521,0.7603763977880913
sgan,100,1450,building_type_12,0.9993191405189836,0.9975669532808655,0.9960809306946627,0.9989972423631426,0.7799019439455751
sgan,100,1450,building_type_all,-0.9500850812099979,0.9893456758759205,0.9913269023040517,-0.8497777343587807,-0.60626408365826
sgan,100,1500,building_type_7,0.9856045259927622,0.9489361061893586,0.9795741372972172,0.9955314804886726,0.7150036508097624
sgan,100,1500,building_type_12,0.992492376513616,0.9904485445865372,0.9704737887823034,0.9977469083545497,0.20623266172712407
