gan_type,train_size,epochs,building_type,avg_r2,median_r2,25th_percent_r2,75th_percent_r2,iqr_r2
sgan,100,50,building_type_7,0.8355686616224519,0.8449621229646982,0.7343792789349812,0.879398374066422,-0.7092859975208949
sgan,100,50,building_type_12,0.9200424746658452,0.9157115156265122,0.9202018594972963,0.9035264184005842,-0.16061655558134835
sgan,100,50,building_type_14,0.8982503505581895,0.8917927867917779,0.852012348311318,0.8457818085704734,0.029922099114490397
sgan,100,50,building_type_15,0.8806675998442319,0.8729598990526097,0.7613129878044307,0.8618381386012675,-0.13700835772968634
sgan,100,50,building_type_all,0.9084607095250994,0.9134746322331242,0.9207318235705806,0.7873401618028188,0.8286802183912187
sgan,100,100,building_type_7,0.9428065320146082,0.9733359585677717,0.917707303134824,0.9771429350302351,0.4782281994101908
sgan,100,100,building_type_12,0.9863299253059645,0.9857635305564062,0.9869622578247049,0.973930281085904,-0.0947907360163609
sgan,100,100,building_type_14,0.9347056906320115,0.9602003585826442,0.87963429599353,0.9296229318340562,0.3180904594976367
sgan,100,100,building_type_15,0.9438943937844028,0.9394287564185132,0.8243680852776233,0.9350495149374183,0.02213067654792189
sgan,100,100,building_type_all,0.9711823293161888,0.9808697581435588,0.9872416134040434,0.6082115973190942,0.6467753125972633
sgan,100,150,building_type_7,0.906917050838682,0.9426387505919156,0.879494539852631,0.9467792510272687,0.4245030862995256
sgan,100,150,building_type_12,0.9932789317657432,0.9924533183814441,0.9832249214339153,0.9895717161751096,0.11046297773238378
sgan,100,150,building_type_14,0.9074195726497624,0.9403881962426127,0.8815035341247421,0.8881966649360266,0.3017571173886545
sgan,100,150,building_type_15,0.9321324656302789,0.9423336834685702,0.8659339304820214,0.9196735602961491,0.22440546217726975
sgan,100,150,building_type_all,0.971357324799926,0.9912805531176743,0.9826447159726205,0.6280741230139781,0.6706510208965192
sgan,100,200,building_type_7,0.9300457616554684,0.9345691510852071,0.9023561980224435,0.9516023360973841,0.5581421500856386
sgan,100,200,building_type_12,0.9939819185967927,0.9939187304986619,0.9871716319465146,0.9943788564113086,0.6473654905879971
sgan,100,200,building_type_14,0.9224379520377657,0.9521486224060474,0.9027817867394511,0.9187580408054505,0.41428135475269756
sgan,100,200,building_type_15,0.9027301400691075,0.9337933695758551,0.8472683650970868,0.8769657183339278,0.19001470365734818
sgan,100,200,building_type_all,0.950210123240802,0.9934650488623469,0.9862074634250886,0.7362756191414199,0.7650582473789181
sgan,100,250,building_type_7,0.9118336565187241,0.9403874385925564,0.907824436554968,0.9477090785137361,0.8102885167896868
sgan,100,250,building_type_12,0.9741405584175308,0.9717593230420205,0.9845289282796811,0.9635846903939664,0.5834176289385054
sgan,100,250,building_type_14,0.8635084460821754,0.8908777500198795,0.8245587220022269,0.8765342769898675,0.5168305758867384
sgan,100,250,building_type_15,0.8488163456547639,0.8778102193220245,0.7632737595021146,0.868768054452159,0.3320396337581264
sgan,100,250,building_type_all,0.9010598439797731,0.9692042708819305,0.9824370433372814,0.6508997543875269,0.6997029200942022
sgan,100,300,building_type_7,0.9337786041121796,0.9521241348696782,0.9062817947969852,0.9687399782206001,0.5732532446136747
sgan,100,300,building_type_12,0.9882322375647982,0.9856591787085693,0.9934641510985642,0.9760177195529519,0.2905509073423719
sgan,100,300,building_type_14,0.8827410553254367,0.9075621780580283,0.8582091532824851,0.894252288533784,0.5886829570067506
sgan,100,300,building_type_15,0.8967021493951745,0.9269021823035729,0.836056093334009,0.9258418623230111,0.5408520763090343
sgan,100,300,building_type_all,0.9416260638302141,0.9819149197631221,0.991752848692871,0.6933137289652938,0.7355289774262868
sgan,100,350,building_type_7,0.9581447259951875,0.9746533180845385,0.9599398965442558,0.9813077344725704,0.8349165275251562
sgan,100,350,building_type_12,0.9892539524339553,0.9893092316357219,0.9739409306875354,0.9945286598911451,0.450171508843882
sgan,100,350,building_type_14,0.8663834121140211,0.8969278190033205,0.8572749262344842,0.8729611031357005,0.5450142529263186
sgan,100,350,building_type_15,0.8999658472340687,0.9265618519865912,0.8365348160796611,0.924583810442732,0.48277814990380585
sgan,100,350,building_type_all,0.9419092619066431,0.9911415589898167,0.9733504386527277,0.6994640955627669,0.7274669139801788
sgan,100,400,building_type_7,0.9344355757842264,0.9544371559530872,0.9402894918111431,0.9662740500760012,0.8563148768196985
sgan,100,400,building_type_12,0.9926521545083969,0.9869896663768011,0.9929372689737084,0.9868283357416624,0.5959041611721365
sgan,100,400,building_type_14,0.8485411418288143,0.8663823696262124,0.8305057980625656,0.8565224147071724,0.6612872576223852
sgan,100,400,building_type_15,0.8650503727454618,0.881781942823618,0.7948146132070083,0.9027934225432406,0.5414957046775188
sgan,100,400,building_type_all,0.8927675959635175,0.9861403379397521,0.990942457795822,0.6592944229809063,0.7082824225978664
sgan,100,450,building_type_7,0.9260564528826729,0.9503426462590866,0.9528726454114694,0.9377785882100371,0.8441375961347819
sgan,100,450,building_type_12,0.9605821879210665,0.943198188203737,0.9839242820613903,0.9203822340624274,-0.4564623322850554
sgan,100,450,building_type_14,0.7640135169975656,0.7931404674795237,0.751555565670047,0.7751561002101164,0.6273552077416233
sgan,100,450,building_type_15,0.7799657341198782,0.8015546173482141,0.733872832368488,0.8155847908850592,0.5317504442457732
sgan,100,450,building_type_all,0.7904245738139295,0.9293280148028696,0.9769877534014798,0.5553423123520635,0.6284106302508012
sgan,100,500,building_type_7,0.9694552029387313,0.9704603367117858,0.9913784834985052,0.9723382515085198,0.7562968381150001
sgan,100,500,building_type_12,0.9858848688740354,0.9888302215065746,0.9622055456473134,0.9957738142936556,0.35010582674852664
sgan,100,500,building_type_14,0.8243548529200815,0.8368829414189793,0.8073073630553017,0.8288572384826554,0.6244698897088339
sgan,100,500,building_type_15,0.8466920262572872,0.861443585627248,0.7972354651813996,0.8813469262544231,0.5981534163930944
sgan,100,500,building_type_all,0.8940441695915895,0.9920291092179802,0.9689109416001277,0.6450218401581362,0.6725331104139747
sgan,100,550,building_type_7,0.9098095975569965,0.9405880264573651,0.9418266527039352,0.9392528264117439,0.9142083740258865
sgan,100,550,building_type_12,0.9948551237254833,0.9852059625972731,0.9920724862744135,0.9868367835121421,0.20061858298022606
sgan,100,550,building_type_14,0.7705228343091438,0.7881607195500459,0.7390234947768904,0.7861074209730607,0.6055004240938142
sgan,100,550,building_type_15,0.8114067028295425,0.8101927823997395,0.7495350369383846,0.8519853140681007,0.6200924603842577
sgan,100,550,building_type_all,0.8372853813148523,0.9834901531996083,0.9909677530621129,0.526005193326094,0.5840777696579876
sgan,100,600,building_type_7,0.9643018508867192,0.9739245241347033,0.9764888489357912,0.9840418556980299,0.8353383412154555
sgan,100,600,building_type_12,0.9315326535359301,0.9414078494210844,0.9120399395457386,0.9427677829083563,0.9134469808784107
sgan,100,600,building_type_14,0.8064076711933812,0.8231414179341691,0.777222262800904,0.8194749016716751,0.5385295096704972
sgan,100,600,building_type_15,0.8786521407212377,0.8853812099931079,0.8069170362201253,0.9112764946203067,0.5547143814895188
sgan,100,600,building_type_all,0.926012220251368,0.9384576132855083,0.9158104683822819,0.5976528504737552,0.6265405593869038
sgan,100,650,building_type_7,0.9821222018238246,0.9635991987628661,0.9811194330215796,0.9862603270018214,0.9437666527201756
sgan,100,650,building_type_12,0.8778773209214787,0.894099936324878,0.8316253215786052,0.9093244076739228,0.6387717448477237
sgan,100,650,building_type_14,0.7797191386206977,0.8006943636625835,0.7499337301855163,0.795321916433579,0.40590228274354634
sgan,100,650,building_type_15,0.871455572276272,0.8900448040062107,0.815795221223176,0.8829088838426813,0.43850027254623825
sgan,100,650,building_type_all,0.8927445712697674,0.8892390147591216,0.8397081503283241,0.5706028078914602,0.6014908857086073
sgan,100,700,building_type_7,0.935341953474747,0.9573659456340226,0.9536782172118288,0.9336038158101334,0.8546514978481903
sgan,100,700,building_type_12,0.9818262648508935,0.964941414635832,0.9875298962749337,0.9721819266014883,0.29538944331329964
sgan,100,700,building_type_14,0.607342504733607,0.6365804948006613,0.5988433029960987,0.5861949368391248,0.01495601359926424
sgan,100,700,building_type_15,0.7328041983394913,0.7444203363737891,0.6827266395127549,0.7096169994318633,0.05114644749159847
sgan,100,700,building_type_all,0.7479511350190831,0.977348850302852,0.9797800936455263,0.43982004079281967,0.5325968467221411
sgan,100,750,building_type_7,0.9942274109671788,0.9769611669115511,0.9954497963533904,0.9901631971083072,0.7867821094981374
sgan,100,750,building_type_12,0.9982660682573303,0.994161016118943,0.9899620144988798,0.9960758532892118,0.3691897527030551
sgan,100,750,building_type_14,0.5844906789883698,0.6294159844085304,0.6273050616259996,0.5220152467344612,-0.15439510228605036
sgan,100,750,building_type_15,0.6566395990379124,0.6808282325548639,0.6657866246038326,0.5860598058305879,-0.16428662482022394
sgan,100,750,building_type_all,0.29630245773255615,0.992516074457965,0.9879460051623579,-0.8111600055186938,-0.5734087789840809
sgan,100,800,building_type_7,0.951037533924367,0.9601424366150298,0.9671221620719372,0.9156632020790736,0.6233791567413307
sgan,100,800,building_type_12,0.984764047616496,0.9831187451563611,0.9913602860719027,0.9720576903211873,0.26766224845810693
sgan,100,800,building_type_14,0.2845066263325432,0.24424042686611513,0.371813434340705,0.15818273089685098,-0.4842706321680865
sgan,100,800,building_type_15,0.46312749936818853,0.4572812025400963,0.45040527041357004,0.4078262103825937,-0.2142651040326442
sgan,100,800,building_type_all,-1.0294196804855558,0.9620926540210134,0.9778143795275737,-0.8839681166702642,-0.5918977989072727
sgan,100,850,building_type_7,0.9881473212623906,0.9674683246087515,0.9952742656918213,0.9703947621104014,0.5915336218336193
sgan,100,850,building_type_12,0.9993950830915228,0.993926382900283,0.9907107858984212,0.9961303748081937,0.21148766521582985
sgan,100,850,building_type_all,-0.8798962229816663,0.9880449436620351,0.9881517927440975,-0.8407778228929494,-0.5934796609534989
sgan,100,900,building_type_7,0.8916784669898202,0.9204751466478766,0.9221557688411818,0.8391714733831457,0.5577155525997195
sgan,100,900,building_type_12,0.9688290526192441,0.9474884631657879,0.9853451619012281,0.9516783688789429,0.11209287776105625
sgan,100,900,building_type_15,0.33289422787379874,0.37240255757176655,0.36606216406972214,0.2971938849879955,-0.18278191438271496
sgan,100,900,building_type_all,-1.142265906400758,0.9257518886476811,0.968865058117896,-0.9064282096226803,-0.600925978766089
sgan,100,950,building_type_7,0.9859735902060958,0.9819496526242509,0.9882188015608581,0.9660424996183304,0.7220811056930896
sgan,100,950,building_type_12,0.9962976507981067,0.9761823268658523,0.992266531763683,0.9889762520520221,-0.009304261846828199
sgan,100,950,building_type_all,-0.9564051728396046,0.9623011131905942,0.9890718014600403,-0.8631659439503891,-0.610758554228845
sgan,100,1000,building_type_7,0.9334945473661888,0.9481037492107699,0.9477587952813447,0.89067049941471,0.6326950275320387
sgan,100,1000,building_type_12,0.9688724632646133,0.9396434847437967,0.9849683409959499,0.9546542715474923,0.2165433878881482
sgan,100,1000,building_type_all,-1.1056694809935115,0.9129009277775625,0.9691139583244933,-0.9028470784771201,-0.5981524572838544
sgan,100,1050,building_type_7,0.9281037437707242,0.9484258730342893,0.9384076893888125,0.8859001579077482,0.6097551919582422
sgan,100,1050,building_type_12,0.961715840562802,0.9410464180776695,0.9799460451416304,0.9403673939315778,-0.08331883989882805
sgan,100,1050,building_type_all,-1.1525539088441334,0.9257209965489284,0.96204159550299,-0.9292467048596931,-0.6126954333301635
