gan_type,train_size,epochs,building_type,avg_r2,median_r2,25th_percent_r2,75th_percent_r2,iqr_r2
acgan,30,50,building_type_7,0.5979041518519188,0.5450500570537821,0.42134791299676755,0.6314767500752938,-1.3850008554053033
acgan,30,50,building_type_12,0.5611610119061582,0.5226429164166113,0.33191803515938645,0.5994291955623454,-7.954795602585232
acgan,30,50,building_type_14,0.7839382756639109,0.7648332714669415,0.6644352291831723,0.7798968323633295,0.10974718506593173
acgan,30,50,building_type_15,0.6416597734521806,0.6260879630792934,0.4035051782179626,0.7301157383952778,-0.0231212188892731
acgan,30,50,building_type_all,0.6816315307456282,0.5527524308578877,0.36848341793943107,0.4917675676630243,0.5750914595475745
acgan,30,100,building_type_7,0.5261055475537038,0.4940107713570814,0.5036838952722413,0.49466687799311493,-0.28067135174384195
acgan,30,100,building_type_12,0.557898511151114,0.5312671278352026,0.5488793406699317,0.5296950099687701,-0.5913339482469699
acgan,30,100,building_type_14,0.8022879862612271,0.7980969373065465,0.7073320332345812,0.8059592894611831,0.20919353133891938
acgan,30,100,building_type_15,0.8186899949257397,0.8027895392855566,0.710898213810264,0.8204138612347662,0.1813813611912114
acgan,30,100,building_type_all,0.7936496843073654,0.5267878752978975,0.5379677798767426,0.6415746089502337,0.7185774578192028
acgan,30,150,building_type_7,0.8141101531891288,0.813534450927577,0.7098291821980789,0.844556762016595,-0.8630010545100009
acgan,30,150,building_type_12,0.7578666185624053,0.761740549031011,0.7161962902942072,0.7671551003822784,-1.0074040416134284
acgan,30,150,building_type_14,0.7596475576070604,0.7328658050934309,0.6327731758693314,0.7452992329821584,-0.05955667185006153
acgan,30,150,building_type_15,0.7023214230495356,0.6712034411762904,0.5726621895055657,0.700833836839641,-0.04344323282164808
acgan,30,150,building_type_all,0.7803775562825941,0.7834678385035615,0.7351661525914026,0.5321181057305902,0.606237473242411
acgan,30,200,building_type_7,0.736596990581998,0.7269642773308131,0.7289870460477038,0.6995411895686103,-0.43479257288034323
acgan,30,200,building_type_12,0.7041298000254911,0.6953329701156239,0.7233002909826096,0.66379851329538,-0.829880051256495
acgan,30,200,building_type_14,0.7908656049544823,0.7731300195677824,0.6583137389341777,0.8168630400500649,0.3102398226042845
acgan,30,200,building_type_15,0.7690381243611086,0.7427950871480757,0.7513945382912521,0.7023531289470708,0.08502146571175917
acgan,30,200,building_type_all,0.852178425626513,0.69180344569665,0.7287368885915473,0.5362000158154756,0.5608198091727155
acgan,30,250,building_type_7,0.8297713939906493,0.8252603184813008,0.8055165751465816,0.8045483653792819,-0.6266840077570375
acgan,30,250,building_type_12,0.7812397252169738,0.7761891539130477,0.7994206045505501,0.7440546247933986,-0.9023986820715117
acgan,30,250,building_type_14,0.789912047541818,0.7824567057114619,0.7584869534707123,0.7391842440206128,0.02320078570279349
acgan,30,250,building_type_15,0.8912114848772271,0.8921498925036465,0.8295950563093785,0.8570638225546408,0.05712711496731193
acgan,30,250,building_type_all,0.9371603405382458,0.7806084302754361,0.8137982364881089,0.6858560480013169,0.7211368448417012
acgan,30,300,building_type_7,0.8930122996770656,0.8895183879455072,0.8482626194516962,0.8772417288278602,-0.8214951459316462
acgan,30,300,building_type_12,0.8918729495390287,0.8892422375511677,0.8820952633112654,0.8725630540698315,-1.133614586745217
acgan,30,300,building_type_14,0.8119684316676175,0.8193151676518683,0.7761114923739031,0.7655144426831788,-0.07433460479302978
acgan,30,300,building_type_15,0.7761100609901415,0.7686728972941455,0.6041978444524398,0.8133421040962022,-0.010496660786692535
acgan,30,300,building_type_all,0.9243803903148498,0.8888812920448483,0.8912922424238865,0.6080686922004728,0.6812652722262253
acgan,30,350,building_type_7,0.898634859133636,0.8957167800784556,0.8369532748494177,0.8882579482271399,-1.050141355587963
acgan,30,350,building_type_12,0.8759086859967699,0.8744043992575329,0.847439492905204,0.8680640008531373,-1.4086414068984672
acgan,30,350,building_type_14,0.7920610910881796,0.801192971028387,0.7126464453389756,0.771244631779254,-0.10214437637470453
acgan,30,350,building_type_15,0.8943274843066474,0.878245733814417,0.7295342932396471,0.9143251578974568,0.04141575398080399
acgan,30,350,building_type_all,0.9674795936553553,0.8823202452091995,0.8617091996735049,0.5007900230905543,0.5530135067386794
acgan,30,400,building_type_7,0.8252240307798043,0.8202457441028091,0.6910555172678359,0.8696643534071585,-1.1044006160882427
acgan,30,400,building_type_12,0.836847338443222,0.8362694074839805,0.7497320459751884,0.8746912879985705,-1.3613736279444422
acgan,30,400,building_type_14,0.7540703010301213,0.7473948538046911,0.657036843896762,0.7403922868087778,-0.05063267874061128
acgan,30,400,building_type_15,0.880138288864951,0.8659283558187479,0.7319093397830735,0.8927186266847835,0.08162943655314181
acgan,30,400,building_type_all,0.9092332903555698,0.8640932958716072,0.7726415378641757,0.4730233047309741,0.565567764589161
acgan,30,450,building_type_7,0.9030480821630956,0.900581257467944,0.8121527263606657,0.907191303592714,-1.3057001176362633
acgan,30,450,building_type_12,0.9207894204394093,0.9196888910346904,0.8654881273926379,0.928214547967155,-1.7811825082168125
acgan,30,450,building_type_14,0.8179152841287176,0.803515419337791,0.7582616908852708,0.7997821576625955,0.22180055022929168
acgan,30,450,building_type_15,0.9027459898669989,0.8919291556413557,0.8114419620830101,0.8988900588796909,0.28711202492429866
acgan,30,450,building_type_all,0.9587145707642251,0.9304991888796248,0.8805752347696284,0.6704783417605521,0.7139883304572121
acgan,30,500,building_type_7,0.9336600122928778,0.933069775570587,0.8560489056906503,0.9282051180490406,-1.2813009817708845
acgan,30,500,building_type_12,0.9208788249482249,0.9213677920100678,0.8938503450246604,0.9059144640860162,-1.793277121121485
acgan,30,500,building_type_14,0.847626212918671,0.8083681047068062,0.8015044488422995,0.8193356449709838,0.2786323631213281
acgan,30,500,building_type_15,0.9107669707661034,0.9107548320865697,0.824338260291312,0.915099302495735,0.3703926824955436
acgan,30,500,building_type_all,0.9687974719209033,0.9233212114772222,0.9049855303465518,0.7786551046337205,0.8181519170566118
acgan,30,550,building_type_7,0.9215874230305925,0.9214494965393797,0.8431580167920443,0.9114570944378827,-1.5012051561250819
acgan,30,550,building_type_12,0.9333670389481598,0.9320192191449995,0.9189118770939124,0.9042689008706688,-2.214176384375199
acgan,30,550,building_type_14,0.8798294285079103,0.8297623227447218,0.8362840080197311,0.8388756006682572,0.1886991014653966
acgan,30,550,building_type_15,0.9006091310988834,0.9039708857941128,0.8013241773719881,0.920185502625788,0.4469449855237235
acgan,30,550,building_type_all,0.9693757081397026,0.9298514969094765,0.9307430335198186,0.8460953952187522,0.8731404104913367
acgan,30,600,building_type_7,0.8685167830173989,0.8629413017228854,0.7149525241024645,0.9121369142184982,-1.5403555869462426
acgan,30,600,building_type_12,0.910188585747099,0.9074928533255355,0.8591856588688559,0.9063831983485201,-2.2668726921569493
acgan,30,600,building_type_14,0.8563640830981555,0.794398814757545,0.7764700331434163,0.8261325175484628,0.1353596620684303
acgan,30,600,building_type_15,0.9106256137616707,0.916096030599144,0.8189032403729597,0.9303020963779745,0.4834593462415404
acgan,30,600,building_type_all,0.9701397085736704,0.921253325066207,0.8803754202492915,0.7972612637268948,0.8336963935853205
acgan,30,650,building_type_7,0.9265307878394877,0.9253963747175983,0.8458626338405624,0.9085532018650248,-1.811286825439343
acgan,30,650,building_type_12,0.9199575328891697,0.9187429335608513,0.9192128948812315,0.8759435077987088,-2.662110687017568
acgan,30,650,building_type_14,0.8396063655548828,0.7881780700082693,0.772464143233508,0.810220859793608,0.20213141747238772
acgan,30,650,building_type_15,0.9026782765830835,0.9069124228772792,0.8320181336495502,0.9129980993028628,0.47627597949299627
acgan,30,650,building_type_all,0.9646388878039429,0.9071202498822979,0.9278859622342541,0.7989668748774044,0.8278430411604335
acgan,30,700,building_type_7,0.9063667009282805,0.9029134716265036,0.768971874121894,0.9260107679076579,-1.9607734560553287
acgan,30,700,building_type_12,0.92660522961836,0.9250880560949577,0.8865906024130598,0.9076993494796823,-2.8515217234067696
acgan,30,700,building_type_14,0.8371168660704442,0.777168402229047,0.7506929522481884,0.8123410487695389,0.18595330279638622
acgan,30,700,building_type_15,0.8737164139628687,0.87802311193116,0.7745350824280315,0.894211264959019,0.3977815137003826
acgan,30,700,building_type_all,0.9657591507765003,0.9310337463421676,0.9056457391505539,0.7272005310019061,0.7785684576683511
acgan,30,750,building_type_7,0.9239340927129494,0.9232386014651323,0.837541716921298,0.9027854740388648,-2.0991124117673055
acgan,30,750,building_type_12,0.9153897264617339,0.9145550967267871,0.8976347238884599,0.8787439409937418,-3.0396315748678013
acgan,30,750,building_type_14,0.8371147444912764,0.781247587938002,0.7505426878044853,0.8174608500272016,0.22743545971085344
acgan,30,750,building_type_15,0.8800194861750928,0.8885442108949398,0.8338040599162231,0.8749263043028344,0.4142721171976326
acgan,30,750,building_type_all,0.9575373884439933,0.9099240408043837,0.9121788011993311,0.7238242206329184,0.7779068750125078
acgan,30,800,building_type_7,0.9217447229768831,0.9219532791751893,0.8342273438768899,0.9017651358123834,-2.092443489154135
acgan,30,800,building_type_12,0.9096398630364191,0.9098680920738257,0.8976807304540695,0.870313910764994,-2.9476003120253864
acgan,30,800,building_type_14,0.8608870127561402,0.8098453011881759,0.7901004626552188,0.8305992140153895,0.24378634060448456
acgan,30,800,building_type_15,0.8963812473647683,0.9013475003102955,0.8297045777595491,0.8960408014492662,0.3387024731482805
acgan,30,800,building_type_all,0.967137018758908,0.9019304451445791,0.9092681791907655,0.7679403718062032,0.811400194961281
acgan,30,850,building_type_7,0.8675152950735824,0.8660554979207756,0.7281338981100487,0.889877624733891,-2.029322237378265
acgan,30,850,building_type_12,0.9166035134403481,0.9150615525633166,0.8679263226722604,0.9043728712984181,-2.9542446799371924
acgan,30,850,building_type_14,0.8887006401082237,0.8450991226504543,0.7936990600719143,0.863296441655726,0.2186098509325134
acgan,30,850,building_type_15,0.8904011331869535,0.8891501974250158,0.8307251560805519,0.8859310343603264,0.34511996451878524
acgan,30,850,building_type_all,0.9720223970154064,0.926062203708147,0.8916817174428048,0.7771987085038436,0.8204196523532918
acgan,30,900,building_type_7,0.8839375121116525,0.8804006706318344,0.7134398464937723,0.9244798161542094,-2.139117920877119
acgan,30,900,building_type_12,0.902042674110253,0.9001455780560306,0.810997441101595,0.9203064410884176,-3.038708903823162
acgan,30,900,building_type_14,0.8618505003273651,0.7968812622549848,0.7420858030955215,0.8321102962082838,0.12115213106873701
acgan,30,900,building_type_15,0.9150574822622028,0.9044782451018407,0.8448736987431013,0.9176324571333,0.38920196301803456
acgan,30,900,building_type_all,0.9685128629725528,0.9222397048398961,0.835384530212374,0.7275055686396275,0.7774074279135017
acgan,30,950,building_type_7,0.8776540614121002,0.8770720949946104,0.7702555765003977,0.8765197277537415,-2.0502219724697497
acgan,30,950,building_type_12,0.914609165158907,0.9141276175308002,0.8856706922856564,0.8879123137711114,-2.9608640605631544
acgan,30,950,building_type_14,0.862018709092525,0.8179912920179849,0.7361501604219529,0.8366500874154249,0.09720060554271326
acgan,30,950,building_type_15,0.8858259314643517,0.8836761075060827,0.8535945560445359,0.8767944052686567,0.4236596612812641
acgan,30,950,building_type_all,0.9637989655475958,0.9196558707073801,0.9083417121928268,0.7254123701303219,0.7778789552618907
acgan,30,1000,building_type_7,0.923682897465855,0.9217513118897476,0.8132527942342016,0.9144177081036151,-2.311271893280757
acgan,30,1000,building_type_12,0.9354958858454312,0.9344031577551762,0.8848942000396074,0.92058081926755,-3.306906957518242
acgan,30,1000,building_type_14,0.8644891858386244,0.8086860282338473,0.7177164680397617,0.8384459971614123,0.0373888252364718
acgan,30,1000,building_type_15,0.906323556744238,0.8981935988859664,0.8503753224661372,0.9098306235136784,0.42593980806004395
acgan,30,1000,building_type_all,0.9762954589064409,0.9411374010989624,0.9047836032712895,0.6797454126318934,0.7334677405125047
acgan,30,1050,building_type_7,0.9189115294264365,0.9171212621507171,0.7863778259407237,0.9256134598914934,-2.320228134072332
acgan,30,1050,building_type_12,0.9198319929493401,0.9200202618092926,0.8552041492951062,0.9158667650317133,-3.2913269714631816
acgan,30,1050,building_type_14,0.8619842038855337,0.8017720521442778,0.7180411897113561,0.8361104778897962,0.051054037357427084
acgan,30,1050,building_type_15,0.906345412680025,0.8987224182432121,0.8505528934353317,0.9072125684696364,0.3921352496613594
acgan,30,1050,building_type_all,0.9787465097450236,0.934567616313103,0.8807633022878602,0.6923618602276267,0.7510399563301458
acgan,30,1100,building_type_7,0.9249712280494348,0.9271623407041857,0.8644294043271373,0.8804474388909467,-2.292126988647486
acgan,30,1100,building_type_12,0.9160418881439174,0.9172945204777574,0.9017953001625896,0.8767576042136922,-3.2165825411814897
acgan,30,1100,building_type_14,0.8386726387681449,0.7870858139415047,0.7138650044167787,0.8040897952756572,0.023407352348120525
acgan,30,1100,building_type_15,0.8995367858728927,0.8992229178837317,0.8644292276175297,0.8960934616839684,0.4406970595650149
acgan,30,1100,building_type_all,0.9590888560702807,0.9105329926983546,0.9163137816942581,0.7174585429499236,0.7597530976355462
acgan,30,1150,building_type_7,0.9208529084757697,0.9187129684441124,0.8094218947054195,0.9087345519994477,-2.4122620200975753
acgan,30,1150,building_type_12,0.9307201714845894,0.9291728926199373,0.8791366689622161,0.9140277839344219,-3.4607049801759953
acgan,30,1150,building_type_14,0.8565107103139263,0.8016312425309223,0.7373260583342127,0.8149713747900659,-0.01417696828039583
acgan,30,1150,building_type_15,0.9103502420239085,0.9005101119683654,0.8624661316460125,0.9097616041367649,0.42204018285215716
